"ID","proxy_site","description","address","city","start_date","end_date","lat","lon","O3.gain","O3.offset"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond","2020-07-24 10:00:00","2020-07-28",37.927338,-122.386987,"0.996496191547808","-8.75277182577506"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond","2020-07-29 10:00:00","2020-08-09",37.927338,-122.386987,"1.01348388539938","-10.1094084085813"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond","2020-08-10 22:00:00","9999-12-31 23:59:59",37.927338,-122.386987,"0.952582822946585","-9.08740154867953"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2019-12-09 00:00:00","2019-12-12",37.939946,-122.3381,"1","0"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2019-12-13 11:00:00","2020-01-20",37.939946,-122.3381,"2.26013751179725","-32.162325857811"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-01-21 18:00:00","2020-02-23",37.939946,-122.3381,"1.94470834939104","-27.5509270816518"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-02-24 21:00:00","2020-03-17",37.939946,-122.3381,"1.85227369287032","-27.1350359314925"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-03-18 22:00:00","2020-04-12",37.939946,-122.3381,"1.78828936300967","-26.1602614002414"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-04-13 21:00:00","2020-05-24",37.939946,-122.3381,"1.64750387444783","-22.6516853079033"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-05-25 19:00:00","2020-06-29",37.939946,-122.3381,"1.76758616538841","-29.3115215408372"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-06-30 11:00:00","2020-08-19",37.939946,-122.3381,"1.77685696961266","-31.5883486310696"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond","2020-08-20 14:00:00","9999-12-31 23:59:59",37.939946,-122.3381,"1.68948137094341","-27.2941409952223"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2019-12-21 00:00:00","2019-12-24",37.953197,-122.362551,"1","0"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2019-12-25 14:00:00","2020-01-01",37.953197,-122.362551,"2.44103408541125","-33.3454767804622"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2020-01-02 08:00:00","2020-01-15",37.953197,-122.362551,"2.48927262844366","-36.2685803751161"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2020-01-16 10:00:00","2020-02-03",37.953197,-122.362551,"2.040954408142","-29.6856829937534"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2020-02-04 12:00:00","2020-03-16",37.953197,-122.362551,"1.93875258063529","-30.6857235617353"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2020-03-17 01:00:00","2020-04-13",37.953197,-122.362551,"1.58445701448767","-21.3988362027701"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2020-04-14 23:00:00","2020-07-18",37.953197,-122.362551,"1.58122769921618","-23.8327876811574"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond","2020-07-19 01:00:00","9999-12-31 23:59:59",37.953197,-122.362551,"1.48535131114304","-18.6749821164918"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2019-12-19 00:00:00","2019-12-22",37.925888,-122.388734,"1","0"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2019-12-23 11:00:00","2020-01-15",37.925888,-122.388734,"2.73068741188709","-33.3478241915916"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-01-16 13:00:00","2020-03-02",37.925888,-122.388734,"2.5195196770544","-32.8594799120138"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-03-03 02:00:00","2020-03-11",37.925888,-122.388734,"2.35669379782601","-32.1293784000458"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-03-12 12:00:00","2020-03-26",37.925888,-122.388734,"2.43218238421423","-34.6397787139925"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-03-27 22:00:00","2020-04-03",37.925888,-122.388734,"2.42866395550173","-36.9892118593832"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-04-04 07:00:00","2020-05-29",37.925888,-122.388734,"2.74114423503593","-46.6727734946887"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-05-30 20:00:00","2020-06-07",37.925888,-122.388734,"2.32036558278255","-33.2651100400662"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-06-08 05:00:00","2020-07-26",37.925888,-122.388734,"2.36710298632179","-33.5856326691995"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-07-27 04:00:00","2020-08-12",37.925888,-122.388734,"2.3519096791585","-34.9979581740391"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond","2020-08-13 18:00:00","9999-12-31 23:59:59",37.925888,-122.388734,"1.98549227760103","-25.3089878065672"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2019-12-05 00:00:00","2019-12-10",37.958527,-122.362237,"1","0"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2019-12-11 23:00:00","2020-01-15",37.958527,-122.362237,"3.22058731938652","-40.5946229980708"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-01-16 16:00:00","2020-03-04",37.958527,-122.362237,"2.68896747133004","-33.92953755763"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-03-05 20:00:00","2020-03-15",37.958527,-122.362237,"2.37781459895922","-29.8309647364245"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-03-16 21:00:00","2020-04-03",37.958527,-122.362237,"2.33187113859909","-30.7414352158615"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-04-04 14:00:00","2020-04-13",37.958527,-122.362237,"2.40605696013394","-36.1413739624029"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-04-14 20:00:00","2020-05-31",37.958527,-122.362237,"2.33666307253094","-35.0816552767144"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-06-01 03:00:00","2020-06-30",37.958527,-122.362237,"2.46382624674948","-40.7214688864406"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-07-01 12:00:00","2020-07-26",37.958527,-122.362237,"2.51091425083383","-43.2965483522824"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond","2020-07-27 15:00:00","9999-12-31 23:59:59",37.958527,-122.362237,"2.3398204926449","-40.35685560756"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2019-12-06 00:00:00","2019-12-13",37.913046,-122.340619,"1","0"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2019-12-14 12:00:00","2020-01-15",37.913046,-122.340619,"1.16981529021435","-13.488339544476"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2020-01-16 19:00:00","2020-03-19",37.913046,-122.340619,"0.946384986963288","-9.1220189987589"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2020-03-20 17:00:00","2020-07-17",37.913046,-122.340619,"0.799835578595793","-1.80196727564305"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2020-07-18 13:00:00","2020-07-26",37.913046,-122.340619,"0.793170124696823","-1.9411609536681"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2020-07-27 15:00:00","2020-08-09",37.913046,-122.340619,"0.817736557375211","-3.37643204149479"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond","2020-08-10 21:00:00","9999-12-31 23:59:59",37.913046,-122.340619,"0.780713021837957","-3.05976156647932"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2019-12-06 00:00:00","2019-12-10",37.978882,-122.350804,"1","0"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2019-12-11 23:00:00","2019-12-15",37.978882,-122.350804,"2.34302050956405","-38.8120004136369"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2019-12-16 23:00:00","2019-12-28",37.978882,-122.350804,"2.10084194724583","-37.0801428701582"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2019-12-29 22:00:00","2020-01-15",37.978882,-122.350804,"1.80698606897923","-30.7670709198698"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2020-01-16 15:00:00","2020-02-06",37.978882,-122.350804,"1.49393908831279","-24.1719119314125"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2020-02-07 01:00:00","2020-03-26",37.978882,-122.350804,"1.39018857426084","-22.2141765898916"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2020-03-27 21:00:00","2020-07-27",37.978882,-122.350804,"1.09769842046209","-12.2717049909945"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2020-07-28 10:00:00","2020-08-13",37.978882,-122.350804,"1.02165673745419","-8.5851748934401"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo","2020-08-14 14:00:00","9999-12-31 23:59:59",37.978882,-122.350804,"0.945394722170199","-3.93413871878716"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2019-12-06 00:00:00","2019-12-10",37.950787,-122.33812,"1","0"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2019-12-11 23:00:00","2019-12-15",37.950787,-122.33812,"2.07784282040968","-28.8708203766718"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2019-12-16 23:00:00","2020-01-15",37.950787,-122.33812,"1.88874949025615","-27.6272153376159"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2020-01-16 15:00:00","2020-03-16",37.950787,-122.33812,"1.44415812529701","-18.7493319594941"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2020-03-17 03:00:00","2020-05-24",37.950787,-122.33812,"1.16694399395182","-11.8998981533713"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2020-05-25 17:00:00","2020-05-31",37.950787,-122.33812,"1.08943064071917","-11.7416479277754"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2020-06-01 20:00:00","2020-07-13",37.950787,-122.33812,"1.14561408476655","-14.4814589284716"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2020-07-14 10:00:00","2020-08-09",37.950787,-122.33812,"1.42667216249129","-24.6831221751691"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond","2020-08-10 08:00:00","9999-12-31 23:59:59",37.950787,-122.33812,"1.57335312698321","-28.2448138610254"
"AQY BB-645","San Pablo - Rumrill","Residence","775 Lassen st","Richmond","2019-12-09 00:00:00","2019-12-12",37.943383,-122.326871,"1","0"
"AQY BB-645","San Pablo - Rumrill","Residence","775 Lassen st","Richmond","2019-12-13 12:00:00","2020-01-16",37.943383,-122.326871,"2.02320918969057","-27.177434974348"
"AQY BB-645","San Pablo - Rumrill","Residence","775 Lassen st","Richmond","2020-01-17 13:00:00","9999-12-31 23:59:59",37.943383,-122.326871,"1.7728255442423","-24.8444932381514"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2019-12-21 00:00:00","2019-12-24",37.91678,-122.350017,"1","0"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2019-12-25 15:00:00","2020-01-15",37.91678,-122.350017,"2.10952287730614","-19.9085188343649"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-01-16 07:00:00","2020-01-31",37.91678,-122.350017,"2.00047556638339","-20.2443950513556"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-02-01 21:00:00","2020-03-02",37.91678,-122.350017,"2.16154364880482","-24.6874130802784"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-03-03 01:00:00","2020-03-26",37.91678,-122.350017,"2.05463185513596","-26.4291323896571"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-03-27 01:00:00","2020-04-05",37.91678,-122.350017,"2.04071286924069","-29.6825908028663"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-04-06 13:00:00","2020-04-10",37.91678,-122.350017,"2.22326193236032","-36.735603768102"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-04-11 13:00:00","2020-04-15",37.91678,-122.350017,"2.62590830966517","-51.2816682910479"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-04-16 13:00:00","2020-04-20",37.91678,-122.350017,"2.78740895782053","-57.5504257724111"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-04-21 13:00:00","2020-04-30",37.91678,-122.350017,"2.82149546877077","-58.4741058920579"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-05-01 18:00:00","2020-05-15",37.91678,-122.350017,"2.63722243814845","-51.4533734038784"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-05-16 21:00:00","2020-08-01",37.91678,-122.350017,"2.61136415576921","-47.2910706516946"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-08-02 09:00:00","2020-08-18",37.91678,-122.350017,"2.52559438414226","-43.8021192975818"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond","2020-08-19 21:00:00","9999-12-31 23:59:59",37.91678,-122.350017,"3.14802610492949","-58.5617199759802"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2019-12-16 00:00:00","2020-01-01",37.946382,-122.326398,"1","0"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2020-01-02 07:00:00","2020-03-27",37.946382,-122.326398,"0.965675039719433","-3.14271123307304"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2020-03-28 15:00:00","2020-06-29",37.946382,-122.326398,"0.850182874422382","1.46611762365925"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2020-06-30 12:00:00","2020-07-04",37.946382,-122.326398,"0.947210076428307","-2.0469829903392"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2020-07-05 12:00:00","2020-07-16",37.946382,-122.326398,"0.863343957089486","-0.456261319639989"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2020-07-17 07:00:00","2020-07-25",37.946382,-122.326398,"0.810912790239313","-0.715551105927151"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond","2020-07-26 15:00:00","9999-12-31 23:59:59",37.946382,-122.326398,"0.80956689145295","-1.96974390061031"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex","2019-12-05 00:00:00","2019-12-10",37.907775,-122.307056,"1","0"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex","2019-12-11 23:00:00","2019-12-23",37.907775,-122.307056,"2.21671952170282","-46.8433070587112"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex","2019-12-24 19:00:00","2019-12-31",37.907775,-122.307056,"1.96701674059304","-39.8698667960542"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex","2020-01-01 04:00:00","2020-02-06",37.907775,-122.307056,"1.93712637174283","-38.6510029229199"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex","2020-02-07 03:00:00","2020-05-06",37.907775,-122.307056,"1.54274547804707","-30.0977660070084"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex","2020-05-07 15:00:00","2020-05-11",37.907775,-122.307056,"1.28151396001536","-20.7756287671677"
