"ID","Time","timestamp","TEMP","RH","NO2","O3_raw","O3_aq","O3_pse","O3_proxy"
"AQY BB-633","2020-07-01 08:00:00",2020-07-01 08:00:00,13.6193333333333,96.1466666666667,0.83,29.85,24.27,29.85,23.2
"AQY BB-633","2020-07-01 09:00:00",2020-07-01 09:00:00,13.395,97.3083333333333,1.63,30.92,26.44,30.92,25.4
"AQY BB-633","2020-07-01 10:00:00",2020-07-01 10:00:00,13.2738333333333,98.8033333333333,1.27,30.73,26.04,30.73,24
"AQY BB-633","2020-07-01 11:00:00",2020-07-01 11:00:00,13.1335,98.6416666666667,1.97,31.16,26.91,31.16,25.9
"AQY BB-633","2020-07-01 12:00:00",2020-07-01 12:00:00,13.4243333333333,97.4883333333333,1.6,30.78,26.15,30.78,25.4
"AQY BB-633","2020-07-01 13:00:00",2020-07-01 13:00:00,13.944,94.5733333333333,-0.42,29.13,22.79,29.13,22.3
"AQY BB-633","2020-07-01 14:00:00",2020-07-01 14:00:00,14.9731666666667,88.4316666666667,0.75,30.26,25.1,30.26,24.7
"AQY BB-633","2020-07-01 15:00:00",2020-07-01 15:00:00,17.6708333333333,70.8316666666667,-1.19,29.18,22.91,29.18,22.9
"AQY BB-633","2020-07-01 16:00:00",2020-07-01 16:00:00,19.7218333333333,61.4283333333333,-1.55,29.62,23.8,29.62,23.4
"AQY BB-633","2020-07-01 17:00:00",2020-07-01 17:00:00,21.2778333333333,55.4616666666667,-1.63,30.04,24.64,30.04,24.5
"AQY BB-633","2020-07-01 18:00:00",2020-07-01 18:00:00,22.773,50.4183333333333,-1.66,30.87,26.33,30.87,26.5
"AQY BB-633","2020-07-01 19:00:00",2020-07-01 19:00:00,22.9545,48.8233333333333,-0.48,31.92,28.46,31.92,28.2
"AQY BB-633","2020-07-01 20:00:00",2020-07-01 20:00:00,22.675,50.095,0.17,31.39,27.38,31.39,26.7
"AQY BB-633","2020-07-01 21:00:00",2020-07-01 21:00:00,23.1033333333333,48.995,-0.03,31.12,26.83,31.12,26.5
"AQY BB-633","2020-07-01 22:00:00",2020-07-01 22:00:00,22.4658333333333,50.775,1.27,31.05,26.7,31.05,26
"AQY BB-633","2020-07-01 23:00:00",2020-07-01 23:00:00,20.7633333333333,55.8366666666667,2.43,31.52,27.65,31.52,26.5
"AQY BB-633","2020-07-02 00:00:00",2020-07-02 00:00:00,19.643,59.02,2.73,31.67,27.95,31.67,26.7
"AQY BB-633","2020-07-02 01:00:00",2020-07-02 01:00:00,17.4928333333333,65.3033333333333,3.07,31.61,27.82,31.61,26.2
"AQY BB-633","2020-07-02 02:00:00",2020-07-02 02:00:00,15.3568333333333,76.4966666666667,3.3,31.65,27.92,31.65,26
"AQY BB-633","2020-07-02 03:00:00",2020-07-02 03:00:00,13.7256666666667,89.9316666666667,3,31.14,26.88,31.14,24.9
"AQY BB-633","2020-07-02 04:00:00",2020-07-02 04:00:00,13.0568333333333,94.1833333333333,3.34,31.76,28.14,31.76,26.3
"AQY BB-633","2020-07-02 05:00:00",2020-07-02 05:00:00,12.7448333333333,96.195,3.62,32.58,29.79,32.58,28.3
"AQY BB-633","2020-07-02 06:00:00",2020-07-02 06:00:00,12.5415,97.6716666666667,2.48,32.17,28.96,32.17,27.4
"AQY BB-633","2020-07-02 07:00:00",2020-07-02 07:00:00,12.5116666666667,98.6316666666667,2.23,31.88,28.37,31.88,26.6
"AQY BB-633","2020-07-02 08:00:00",2020-07-02 08:00:00,12.7791666666667,97.3483333333333,1.88,31.97,28.57,31.97,27.1
"AQY BB-633","2020-07-02 09:00:00",2020-07-02 09:00:00,13.0843333333333,95.2783333333333,1.84,32.06,28.75,32.06,27.3
"AQY BB-633","2020-07-02 10:00:00",2020-07-02 10:00:00,13.3805,93.2616666666667,2.07,32.35,29.34,32.35,27
"AQY BB-633","2020-07-02 11:00:00",2020-07-02 11:00:00,13.4391666666667,92.705,1.92,32.32,29.27,32.32,26
"AQY BB-633","2020-07-02 12:00:00",2020-07-02 12:00:00,13.5601666666667,91.9933333333333,1.83,31.93,28.47,31.93,27.9
"AQY BB-633","2020-07-02 13:00:00",2020-07-02 13:00:00,13.9673333333333,89.015,1.34,31.76,28.13,31.76,27.8
"AQY BB-633","2020-07-02 14:00:00",2020-07-02 14:00:00,15.566,77.9716666666667,-0.51,30,24.55,30,24.8
"AQY BB-633","2020-07-02 15:00:00",2020-07-02 15:00:00,16.6126666666667,72.6533333333333,-4.02,26.29,17.03,26.29,20.4
"AQY BB-633","2020-07-02 16:00:00",2020-07-02 16:00:00,20.0603333333333,58.4166666666667,-1.45,29.07,22.67,29.07,23
"AQY BB-633","2020-07-02 17:00:00",2020-07-02 17:00:00,21.3726666666667,52.1483333333333,-1.4,31.49,27.59,31.49,28.2
"AQY BB-633","2020-07-02 18:00:00",2020-07-02 18:00:00,21.9613333333333,49.99,-0.68,32.84,30.32,32.84,30.4
"AQY BB-633","2020-07-02 19:00:00",2020-07-02 19:00:00,22.511,47.445,-0.62,32.12,28.86,32.12,30.2
"AQY BB-633","2020-07-02 20:00:00",2020-07-02 20:00:00,22.1593333333333,49.0133333333333,-0.3,32.42,29.47,32.42,30.5
"AQY BB-633","2020-07-02 21:00:00",2020-07-02 21:00:00,21.6305,51.5,1.01,32.26,29.15,32.26,28.3
"AQY BB-633","2020-07-02 22:00:00",2020-07-02 22:00:00,21.4325,52.715,1.42,32.49,29.62,32.49,29.2
"AQY BB-633","2020-07-02 23:00:00",2020-07-02 23:00:00,20.8738333333333,53.8233333333333,0.98,32.16,28.94,32.16,29.5
"AQY BB-633","2020-07-03 00:00:00",2020-07-03 00:00:00,20.5061666666667,54.7583333333333,1.24,32.39,29.41,32.39,28.9
"AQY BB-633","2020-07-03 01:00:00",2020-07-03 01:00:00,18.4188333333333,62.4266666666667,1.6,32.1,28.82,32.1,28.9
"AQY BB-633","2020-07-03 02:00:00",2020-07-03 02:00:00,16.603,69.745,2.54,32.02,28.65,32.02,27.4
"AQY BB-633","2020-07-03 03:00:00",2020-07-03 03:00:00,15.1695,78.04,2.61,31.5,27.6,31.5,26.8
"AQY BB-633","2020-07-03 04:00:00",2020-07-03 04:00:00,14.3026666666667,86.56,2.32,30.96,26.5,30.96,25.6
"AQY BB-633","2020-07-03 05:00:00",2020-07-03 05:00:00,13.8076666666667,90.905,2.6,31.15,26.9,31.15,26.1
"AQY BB-633","2020-07-03 06:00:00",2020-07-03 06:00:00,13.5616666666667,92.76,2.25,31.34,27.29,31.34,26.4
"AQY BB-633","2020-07-03 07:00:00",2020-07-03 07:00:00,13.4615,93.6016666666667,1.85,31.1,26.79,31.1,26
"AQY BB-633","2020-07-03 08:00:00",2020-07-03 08:00:00,13.2986666666667,95.025,1.57,31.06,26.71,31.06,25.9
"AQY BB-633","2020-07-03 09:00:00",2020-07-03 09:00:00,13.258,95.295,2.25,31.75,28.12,31.75,27.3
"AQY BB-633","2020-07-03 10:00:00",2020-07-03 10:00:00,13.2883333333333,95.1916666666667,1.89,31.33,27.26,31.33,26
"AQY BB-633","2020-07-03 11:00:00",2020-07-03 11:00:00,13.3676666666667,96.3766666666667,1.75,31.17,26.94,31.17,26.4
"AQY BB-633","2020-07-03 12:00:00",2020-07-03 12:00:00,13.578,94.8183333333333,1.45,31.52,27.64,31.52,27.2
"AQY BB-633","2020-07-03 13:00:00",2020-07-03 13:00:00,13.2261666666667,96.0433333333333,1.37,31.71,28.03,31.71,27.1
"AQY BB-633","2020-07-03 14:00:00",2020-07-03 14:00:00,13.3605,95.0833333333333,1.32,31.71,28.04,31.71,27.5
"AQY BB-633","2020-07-03 15:00:00",2020-07-03 15:00:00,14.3956666666667,88.6383333333333,-0.05,30.91,26.42,30.91,27.1
"AQY BB-633","2020-07-03 16:00:00",2020-07-03 16:00:00,16.113,73.3116666666667,-2.07,30.51,25.59,30.51,29.6
"AQY BB-633","2020-07-03 17:00:00",2020-07-03 17:00:00,17.5913333333333,65.6933333333333,-0.17,32.7,30.05,32.7,30.6
"AQY BB-633","2020-07-03 18:00:00",2020-07-03 18:00:00,19.4173333333333,58.515,-0.98,32.54,29.71,32.54,31.4
"AQY BB-633","2020-07-03 19:00:00",2020-07-03 19:00:00,20.2558333333333,54.8033333333333,-0.03,33.94,32.55,33.94,31.7
"AQY BB-633","2020-07-03 20:00:00",2020-07-03 20:00:00,20.8305,52.65,0.74,33.93,32.53,33.93,31.5
"AQY BB-633","2020-07-03 21:00:00",2020-07-03 21:00:00,21.803,50.8966666666667,1.23,34.08,32.85,34.08,32
"AQY BB-633","2020-07-03 22:00:00",2020-07-03 22:00:00,22.1345,50.415,1,34.1,32.89,34.1,32
"AQY BB-633","2020-07-03 23:00:00",2020-07-03 23:00:00,19.8263333333333,57.9266666666667,2.46,34.64,33.99,34.64,32.3
"AQY BB-633","2020-07-04 00:00:00",2020-07-04 00:00:00,18.1531666666667,63.955,3.3,34.78,34.27,34.78,32.6
"AQY BB-633","2020-07-04 01:00:00",2020-07-04 01:00:00,17.9016666666667,65.9016666666667,1.54,33.26,31.17,33.26,29.8
"AQY BB-633","2020-07-04 02:00:00",2020-07-04 02:00:00,17.0386666666667,73.1166666666667,2.04,34.43,33.55,34.43,32.4
"AQY BB-633","2020-07-04 03:00:00",2020-07-04 03:00:00,15.515,86.9283333333333,3.13,35.87,36.47,35.87,35.6
"AQY BB-633","2020-07-04 04:00:00",2020-07-04 04:00:00,14.4066666666667,92.46,2.7,35.99,36.73,35.99,35.6
"AQY BB-633","2020-07-04 05:00:00",2020-07-04 05:00:00,14.2293333333333,92.0316666666667,3.11,36.27,37.29,36.27,36.5
"AQY BB-633","2020-07-04 06:00:00",2020-07-04 06:00:00,14.059,92.11,2.15,35.66,36.04,35.66,35.1
"AQY BB-633","2020-07-04 07:00:00",2020-07-04 07:00:00,13.8068333333333,93.4433333333333,1.61,35.22,35.15,35.22,34.4
"AQY BB-633","2020-07-04 08:00:00",2020-07-04 08:00:00,13.515,93.9216666666667,1.04,34.63,33.96,34.63,32.7
"AQY BB-633","2020-07-04 09:00:00",2020-07-04 09:00:00,13.3531666666667,95.59,1.9,35.3,35.32,35.3,34.2
"AQY BB-633","2020-07-04 10:00:00",2020-07-04 10:00:00,13.3733333333333,96.04,0.84,34.13,32.96,34.13,32
"AQY BB-633","2020-07-04 11:00:00",2020-07-04 11:00:00,13.2283333333333,98.27,0.79,33.89,32.45,33.89,31
"AQY BB-633","2020-07-04 12:00:00",2020-07-04 12:00:00,13.134,99.79,0.36,32.91,30.46,32.91,29.7
"AQY BB-633","2020-07-04 13:00:00",2020-07-04 13:00:00,14.2366666666667,96.1033333333333,0.16,32.56,29.75,32.56,29.2
"AQY BB-633","2020-07-04 14:00:00",2020-07-04 14:00:00,17.6713333333333,72.9616666666667,-0.92,32.73,30.11,32.73,30.4
"AQY BB-633","2020-07-04 15:00:00",2020-07-04 15:00:00,19.7716666666667,63.7816666666667,-1.96,32.54,29.73,32.54,31.4
"AQY BB-633","2020-07-04 16:00:00",2020-07-04 16:00:00,20.7986666666667,59.2116666666667,-1.61,33.17,31,33.17,30.8
"AQY BB-633","2020-07-04 17:00:00",2020-07-04 17:00:00,23.0565,51.6533333333333,-1.89,33.57,31.82,33.57,32
"AQY BB-633","2020-07-04 18:00:00",2020-07-04 18:00:00,25.058,43.7766666666667,-1.43,35.94,36.62,35.94,37.5
"AQY BB-633","2020-07-04 19:00:00",2020-07-04 19:00:00,26.8425,36.5266666666667,-1.77,36.94,38.64,36.94,39.8
"AQY BB-633","2020-07-04 20:00:00",2020-07-04 20:00:00,26.7201666666667,38.34,-0.33,37.17,39.11,37.17,39.5
"AQY BB-633","2020-07-04 21:00:00",2020-07-04 21:00:00,26.8846666666667,39.185,0.9,37.03,38.84,37.03,39.7
"AQY BB-633","2020-07-04 22:00:00",2020-07-04 22:00:00,26.9545,39.6216666666667,1.45,35.35,35.42,35.35,35.7
"AQY BB-633","2020-07-04 23:00:00",2020-07-04 23:00:00,25.1523333333333,43.8616666666667,2.22,34.53,33.77,34.53,33.3
"AQY BB-633","2020-07-05 00:00:00",2020-07-05 00:00:00,24.4421666666667,47.065,2.44,34.89,34.49,34.89,34.3
"AQY BB-633","2020-07-05 01:00:00",2020-07-05 01:00:00,22.4206666666667,53.89,2.92,33.79,32.26,33.79,31.8
"AQY BB-633","2020-07-05 02:00:00",2020-07-05 02:00:00,20.5828333333333,58.33,3.03,33.52,31.71,33.52,30.9
"AQY BB-633","2020-07-05 03:00:00",2020-07-05 03:00:00,18.5656666666667,67.1266666666667,2.82,33.62,31.9,33.62,31.6
"AQY BB-633","2020-07-05 04:00:00",2020-07-05 04:00:00,17.1353333333333,74.2166666666667,0.69,30.94,26.47,30.94,27.5
"AQY BB-633","2020-07-05 05:00:00",2020-07-05 05:00:00,16.5301666666667,77.5966666666667,2.01,31.84,28.29,31.84,29.2
"AQY BB-633","2020-07-05 06:00:00",2020-07-05 06:00:00,16.7685,72.755,1.03,31.49,27.58,31.49,27.7
"AQY BB-633","2020-07-05 07:00:00",2020-07-05 07:00:00,16.2065,78.1866666666667,0.06,30.33,25.24,30.33,24.9
"AQY BB-633","2020-07-05 08:00:00",2020-07-05 08:00:00,15.5798333333333,84.315,1.6,31.62,27.86,31.62,27.4
"AQY BB-633","2020-07-05 09:00:00",2020-07-05 09:00:00,15.2698333333333,86.4,2.71,32.97,30.59,32.97,29.3
"AQY BB-633","2020-07-05 10:00:00",2020-07-05 10:00:00,14.6656666666667,92.6583333333333,4.3,34.91,34.52,34.91,27
"AQY BB-633","2020-07-05 11:00:00",2020-07-05 11:00:00,14.3303333333333,94.03,3.77,34.87,34.45,34.87,33.4
"AQY BB-633","2020-07-05 12:00:00",2020-07-05 12:00:00,14.2286666666667,92.61,2.49,33.62,31.9,33.62,31
"AQY BB-633","2020-07-05 13:00:00",2020-07-05 13:00:00,15.0181666666667,88.9183333333333,-1.98,27.23,18.94,27.23,18.9
"AQY BB-633","2020-07-05 14:00:00",2020-07-05 14:00:00,18.4628333333333,70.695,-0.81,30.19,24.95,30.19,25
"AQY BB-633","2020-07-05 15:00:00",2020-07-05 15:00:00,20.6108333333333,59.845,-1.87,32.21,29.05,32.21,30
"AQY BB-633","2020-07-05 16:00:00",2020-07-05 16:00:00,21.9906666666667,52.965,-1.7,33.56,31.78,33.56,31.7
"AQY BB-633","2020-07-05 17:00:00",2020-07-05 17:00:00,22.9653333333333,47.85,0.41,37,38.77,37,38
"AQY BB-633","2020-07-05 18:00:00",2020-07-05 18:00:00,24.3068333333333,43.8716666666667,-0.11,36.67,38.11,36.67,38.7
"AQY BB-633","2020-07-05 19:00:00",2020-07-05 19:00:00,25.44,39.655,-0.46,36.4,37.54,36.4,38.6
"AQY BB-633","2020-07-05 20:00:00",2020-07-05 20:00:00,25.467,37.69,0.89,36.3,37.35,36.3,36.7
"AQY BB-633","2020-07-05 21:00:00",2020-07-05 21:00:00,25.2758333333333,38.6466666666667,2.12,35.85,36.43,35.85,34.9
"AQY BB-633","2020-07-05 22:00:00",2020-07-05 22:00:00,25.7935,37.3533333333333,2.1,35.97,36.68,35.97,35.8
"AQY BB-633","2020-07-05 23:00:00",2020-07-05 23:00:00,24.3326666666667,42.1,3.38,35.62,35.98,35.62,34.2
"AQY BB-633","2020-07-06 00:00:00",2020-07-06 00:00:00,23.9781666666667,47.0116666666667,3.99,35.01,34.74,35.01,33.3
"AQY BB-633","2020-07-06 01:00:00",2020-07-06 01:00:00,23.247,51.2383333333333,3.78,34.54,33.78,34.54,32.8
"AQY BB-633","2020-07-06 02:00:00",2020-07-06 02:00:00,20.553,59.21,4.64,34.42,33.53,34.42,32.2
"AQY BB-633","2020-07-06 03:00:00",2020-07-06 03:00:00,18.725,66.7233333333333,4,33.15,30.95,33.15,29.8
"AQY BB-633","2020-07-06 04:00:00",2020-07-06 04:00:00,17.3853333333333,69.725,2.87,31.96,28.54,31.96,28.1
"AQY BB-633","2020-07-06 05:00:00",2020-07-06 05:00:00,16.9268333333333,71.0083333333333,2.59,31.83,28.27,31.83,27.3
"AQY BB-633","2020-07-06 06:00:00",2020-07-06 06:00:00,15.9108333333333,76.53,2.71,31.65,27.92,31.65,26.6
"AQY BB-633","2020-07-06 07:00:00",2020-07-06 07:00:00,15.2335,81.6933333333333,2.66,31.37,27.35,26.79,26.1
"AQY BB-633","2020-07-06 08:00:00",2020-07-06 08:00:00,15.1835,84.495,1.87,30.91,26.41,25.86,25.2
"AQY BB-633","2020-07-06 09:00:00",2020-07-06 09:00:00,14.449,86.8383333333333,2.96,31.81,28.23,27.68,26.7
"AQY BB-633","2020-07-06 10:00:00",2020-07-06 10:00:00,13.979,89.865,3.17,31.76,28.14,27.58,24
"AQY BB-633","2020-07-06 11:00:00",2020-07-06 11:00:00,13.6163333333333,92.2383333333333,2.37,31,26.59,26.05,23
"AQY BB-633","2020-07-06 12:00:00",2020-07-06 12:00:00,13.5626666666667,93.8466666666667,1.22,29.49,23.53,23,22.2
"AQY BB-633","2020-07-06 13:00:00",2020-07-06 13:00:00,14.2585,90.1716666666667,-0.01,28.49,21.49,20.99,20.5
"AQY BB-633","2020-07-06 14:00:00",2020-07-06 14:00:00,17.4335,71.4833333333333,-1.4,28.25,21.01,20.51,20.4
"AQY BB-633","2020-07-06 15:00:00",2020-07-06 15:00:00,19.7028333333333,60.6666666666667,-1.08,29.91,24.38,23.85,23.7
"AQY BB-633","2020-07-06 16:00:00",2020-07-06 16:00:00,20.7111666666667,54.44,-2.15,29.88,24.31,23.79,22.8
"AQY BB-633","2020-07-06 17:00:00",2020-07-06 17:00:00,21.6165,50.1983333333333,-1.11,31.38,27.36,26.81,25.4
"AQY BB-633","2020-07-06 18:00:00",2020-07-06 18:00:00,22.3406666666667,47.8066666666667,0.22,32.88,30.42,29.83,28.4
"AQY BB-633","2020-07-06 19:00:00",2020-07-06 19:00:00,23.412,42.74,0.31,34.07,32.83,32.23,31
"AQY BB-633","2020-07-06 20:00:00",2020-07-06 20:00:00,24.7438333333333,40.2933333333333,0.48,33.89,32.46,31.87,30.8
"AQY BB-633","2020-07-06 21:00:00",2020-07-06 21:00:00,25.5066666666667,38.385,0.83,33.6,31.86,31.28,30
"AQY BB-633","2020-07-06 22:00:00",2020-07-06 22:00:00,26.9186666666667,35.5266666666667,0.37,33.88,32.44,31.85,31
"AQY BB-633","2020-07-06 23:00:00",2020-07-06 23:00:00,25.5195,38.71,1.65,34.19,33.08,32.47,31.1
"AQY BB-633","2020-07-07 00:00:00",2020-07-07 00:00:00,23.6685,42.1916666666667,3.31,35.08,34.87,34.26,33
"AQY BB-633","2020-07-07 01:00:00",2020-07-07 01:00:00,23.7456666666667,42.88,3.56,33.91,32.49,31.91,31.6
"AQY BB-633","2020-07-07 02:00:00",2020-07-07 02:00:00,20.0076666666667,53.3666666666667,4.37,33.8,32.28,31.68,30
"AQY BB-633","2020-07-07 03:00:00",2020-07-07 03:00:00,17.8755,61.9333333333333,3.23,31.75,28.11,27.56,26.5
"AQY BB-633","2020-07-07 04:00:00",2020-07-07 04:00:00,16.785,64.9166666666667,3.63,31.88,28.38,27.82,27
"AQY BB-633","2020-07-07 05:00:00",2020-07-07 05:00:00,15.5291666666667,72.3983333333333,3.49,31.6,27.81,27.25,25.9
"AQY BB-633","2020-07-07 06:00:00",2020-07-07 06:00:00,15.0023333333333,77.8066666666667,3.85,32.14,28.9,28.34,27
"AQY BB-633","2020-07-07 07:00:00",2020-07-07 07:00:00,14.5396666666667,80.8316666666667,4.34,32.84,30.32,29.75,28.2
"AQY BB-633","2020-07-07 08:00:00",2020-07-07 08:00:00,13.9945,85.2716666666667,4.33,32.91,30.47,29.89,28.8
"AQY BB-633","2020-07-07 09:00:00",2020-07-07 09:00:00,13.4676666666667,87.9116666666667,4.33,32.69,30.03,29.45,28.5
"AQY BB-633","2020-07-07 10:00:00",2020-07-07 10:00:00,13.1626666666667,88.4783333333333,3.33,31.93,28.48,27.92,27
"AQY BB-633","2020-07-07 11:00:00",2020-07-07 11:00:00,12.8613333333333,90.9083333333333,3.16,32.11,28.84,28.28,27.2
"AQY BB-633","2020-07-07 12:00:00",2020-07-07 12:00:00,12.7211666666667,92.3433333333333,2.65,31.94,28.51,27.94,26.6
"AQY BB-633","2020-07-07 13:00:00",2020-07-07 13:00:00,13.6028333333333,88.9483333333333,1.82,31.68,27.98,27.42,26.5
"AQY BB-633","2020-07-07 14:00:00",2020-07-07 14:00:00,16.6913333333333,69.9983333333333,1.3,32.35,29.34,28.76,28.4
"AQY BB-633","2020-07-07 15:00:00",2020-07-07 15:00:00,18.4026666666667,62.2716666666667,0.5,32.44,29.51,28.95,28
"AQY BB-633","2020-07-07 16:00:00",2020-07-07 16:00:00,20.6241666666667,52.155,-0.58,32.6,29.83,29.27,28.6
"AQY BB-633","2020-07-07 17:00:00",2020-07-07 17:00:00,22.0018333333333,48.54,-1.22,32.24,29.11,28.54,27.7
"AQY BB-633","2020-07-07 18:00:00",2020-07-07 18:00:00,23.6555,41.8,-0.64,33.92,32.52,31.93,31.2
"AQY BB-633","2020-07-07 19:00:00",2020-07-07 19:00:00,24.9545,37.1133333333333,-0.39,35.41,35.54,34.93,34.2
"AQY BB-633","2020-07-07 20:00:00",2020-07-07 20:00:00,24.409,38.29,1.68,36.22,37.19,36.56,35.6
"AQY BB-633","2020-07-07 21:00:00",2020-07-07 21:00:00,24.298,41.2716666666667,2.46,34.8,34.31,33.7,32.3
"AQY BB-633","2020-07-07 22:00:00",2020-07-07 22:00:00,22.8276666666667,48.3483333333333,3.53,33.04,30.73,30.15,28.5
"AQY BB-633","2020-07-07 23:00:00",2020-07-07 23:00:00,21.5373333333333,53.1266666666667,3.31,31.25,27.1,26.55,24.6
"AQY BB-633","2020-07-08 00:00:00",2020-07-08 00:00:00,19.8121666666667,59.3283333333333,3.53,29.76,24.08,23.55,21.7
"AQY BB-633","2020-07-08 01:00:00",2020-07-08 01:00:00,20.3733333333333,55.8666666666667,2.48,28.84,22.2,21.7,20.5
"AQY BB-633","2020-07-08 02:00:00",2020-07-08 02:00:00,20.8773333333333,55.2416666666667,-0.54,26.76,18,17.51,16.7
"AQY BB-633","2020-07-08 03:00:00",2020-07-08 03:00:00,18.7535,65.4716666666667,0.87,26.57,17.6,17.12,16.4
"AQY BB-633","2020-07-08 04:00:00",2020-07-08 04:00:00,17.7043333333333,71.145,-0.39,24.69,13.79,13.34,13.3
"AQY BB-633","2020-07-08 05:00:00",2020-07-08 05:00:00,16.9626666666667,77.635,-0.08,24.53,13.45,13.01,12.7
"AQY BB-633","2020-07-08 06:00:00",2020-07-08 06:00:00,15.7491666666667,81.54,0.16,24.56,13.52,13.08,12.5
"AQY BB-633","2020-07-08 07:00:00",2020-07-08 07:00:00,14.9305,91.46,1.23,24.75,13.9,13.46,12.6
"AQY BB-633","2020-07-08 08:00:00",2020-07-08 08:00:00,14.3285,93.9766666666667,0.89,24.39,13.17,12.73,12.1
"AQY BB-633","2020-07-08 09:00:00",2020-07-08 09:00:00,14.2028333333333,95.3416666666667,0.35,24.07,12.53,12.09,11.6
"AQY BB-633","2020-07-08 10:00:00",2020-07-08 10:00:00,13.953,95.8616666666667,0.2,24.07,12.51,12.09,10
"AQY BB-633","2020-07-08 11:00:00",2020-07-08 11:00:00,13.7863333333333,96.6333333333333,-2.17,22.09,8.51,8.1,10
"AQY BB-633","2020-07-08 12:00:00",2020-07-08 12:00:00,13.6181666666667,97.14,-2.39,22.06,8.45,8.04,8.2
"AQY BB-633","2020-07-08 13:00:00",2020-07-08 13:00:00,14.6841666666667,93.5666666666667,-2.46,22.23,8.79,8.38,8.7
"AQY BB-633","2020-07-08 14:00:00",2020-07-08 14:00:00,17.904,74.0116666666667,-3,22.82,9.99,9.57,10.2
"AQY BB-633","2020-07-08 15:00:00",2020-07-08 15:00:00,19.6726666666667,63.9033333333333,-2.79,24.12,12.64,12.19,12.4
"AQY BB-633","2020-07-08 16:00:00",2020-07-08 16:00:00,21.6433333333333,56.6,-3.95,24,12.38,11.95,12.2
"AQY BB-633","2020-07-08 17:00:00",2020-07-08 17:00:00,22.7326666666667,53.0283333333333,-3.17,25.85,16.13,15.67,15.7
"AQY BB-633","2020-07-08 18:00:00",2020-07-08 18:00:00,23.1231666666667,50.0416666666667,-0.88,28.8,22.13,21.61,21.3
"AQY BB-633","2020-07-08 19:00:00",2020-07-08 19:00:00,23.9825,45.1516666666667,-0.04,30.28,25.13,24.6,24.1
"AQY BB-633","2020-07-08 20:00:00",2020-07-08 20:00:00,24.484,45.305,0.99,30.26,25.08,24.56,23.7
"AQY BB-633","2020-07-08 21:00:00",2020-07-08 21:00:00,25.225,43.5333333333333,0.57,29.26,23.07,22.54,21.9
"AQY BB-633","2020-07-08 22:00:00",2020-07-08 22:00:00,23.24,49.0983333333333,1.75,28.84,22.21,21.7,20.2
"AQY BB-633","2020-07-08 23:00:00",2020-07-08 23:00:00,19.791,60.5366666666667,2.55,27.76,20.01,19.52,17.3
"AQY BB-633","2020-07-09 00:00:00",2020-07-09 00:00:00,17.5043333333333,67.88,3.46,28.14,20.79,20.29,17.8
"AQY BB-633","2020-07-09 01:00:00",2020-07-09 01:00:00,16.9613333333333,71.4583333333333,2.88,27.67,19.83,19.34,17.2
"AQY BB-633","2020-07-09 02:00:00",2020-07-09 02:00:00,15.6878333333333,80.26,2.76,27.65,19.8,19.3,17.4
"AQY BB-633","2020-07-09 03:00:00",2020-07-09 03:00:00,14.63,90.1616666666667,3.41,28.48,21.48,20.97,18.7
"AQY BB-633","2020-07-09 04:00:00",2020-07-09 04:00:00,14.0738333333333,93.255,3.18,28.91,22.36,21.84,20
"AQY BB-633","2020-07-09 05:00:00",2020-07-09 05:00:00,13.8768333333333,92.6783333333333,3.05,29.27,23.08,22.56,20.8
"AQY BB-633","2020-07-09 06:00:00",2020-07-09 06:00:00,13.8793333333333,92.7366666666667,1.16,27.68,19.86,19.36,17.9
"AQY BB-633","2020-07-09 07:00:00",2020-07-09 07:00:00,13.5403333333333,93.8633333333333,1.63,28.07,20.65,20.14,18.8
"AQY BB-633","2020-07-09 08:00:00",2020-07-09 08:00:00,13.3303333333333,94.295,1.64,28.2,20.9,20.41,18.9
"AQY BB-633","2020-07-09 09:00:00",2020-07-09 09:00:00,13.0778333333333,94.75,2.03,28.66,21.84,21.33,19.8
"AQY BB-633","2020-07-09 10:00:00",2020-07-09 10:00:00,12.9791666666667,94.8383333333333,2.11,28.86,22.25,21.74,18
"AQY BB-633","2020-07-09 11:00:00",2020-07-09 11:00:00,12.8775,95.9283333333333,0.92,27.81,20.12,19.62,17.9
"AQY BB-633","2020-07-09 12:00:00",2020-07-09 12:00:00,12.8846666666667,97.465,1.04,27.94,20.38,19.88,18.8
"AQY BB-633","2020-07-09 13:00:00",2020-07-09 13:00:00,13.7,94.7016666666667,0.1,27.39,19.27,18.77,18.1
"AQY BB-633","2020-07-09 14:00:00",2020-07-09 14:00:00,17.0363333333333,74.9883333333333,-0.83,27.23,18.94,18.45,18.4
"AQY BB-633","2020-07-09 15:00:00",2020-07-09 15:00:00,18.7383333333333,66.0366666666667,-2.02,27.06,18.6,18.11,17.9
"AQY BB-633","2020-07-09 16:00:00",2020-07-09 16:00:00,20.9396666666667,57.0816666666667,-3.71,26.4,17.25,16.78,17.7
"AQY BB-633","2020-07-09 17:00:00",2020-07-09 17:00:00,21.8436666666667,54.365,-3.35,27.04,18.54,18.07,17.7
"AQY BB-633","2020-07-09 18:00:00",2020-07-09 18:00:00,23.1908333333333,50.6916666666667,-1.75,29.37,23.29,22.76,22.5
"AQY BB-633","2020-07-09 19:00:00",2020-07-09 19:00:00,23.7636666666667,47.7516666666667,0.31,32.26,29.15,28.58,28.5
