"ID","deployment_date","deployment_datetime","O3_proxy_site","Longitude","Latitude","start_date","end_date","O3.gain","O3.offset"
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-03-31 08:00:00","2020-04-12 19:00:00",2.32680583296032,-30.7764233090547
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-04-12 20:00:00","2020-04-21 03:00:00",2.40951176346629,-35.3419499877942
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-04-21 04:00:00","2020-04-25 07:00:00",2.43602370078673,-37.4428971404611
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-04-25 08:00:00","2020-05-29 01:00:00",2.55471033467792,-41.0514935412736
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-05-29 02:00:00","2020-08-07 21:00:00",3.08133925173391,-52.7719760912313
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-08-07 22:00:00","2020-08-20 09:00:00",2.68093793279135,-43.1095672146307
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-08-20 10:00:00","2020-09-10 05:00:00",2.78546659836826,-46.859134625611
"AQY BB-652","2019-12-16","2019-12-16 11:20:00","San Pablo - Rumrill",-122.349205,37.938642,"2020-09-10 06:00:00","2199-12-31 23:59:59",3.16773898351433,-55.6569113817486
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2019-01-01 00:00:00","2020-08-16 05:00:00",1,0
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-08-16 06:00:00","2020-08-28 17:00:00",1.79506938841673,-9.58871316612082
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-08-28 18:00:00","2020-10-05 05:00:00",1.83534983293929,-7.40433062606959
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-10-05 06:00:00","2020-10-26 01:00:00",1.64314276442227,-7.1858960167893
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-10-26 02:00:00","2020-10-30 05:00:00",1.61248380711092,-8.30843152167382
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-10-30 06:00:00","2020-11-15 21:00:00",1.68330184026934,-11.2115289390477
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-11-15 22:00:00","2020-11-20 01:00:00",1.65202845731838,-10.9216644093832
"AQY BB-787","2020-08-12","2020-08-12 12:00:00","Vallejo",-122.33885,37.962904,"2020-11-20 02:00:00","2199-12-31 23:59:59",1.60385011758682,-9.63726991279454
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2019-01-01 00:00:00","2020-03-14 15:00:00",1,0
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-03-14 16:00:00","2020-04-16 23:00:00",1.05957973657299,2.54983856603568
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-04-17 00:00:00","2020-07-22 05:00:00",0.940985896580077,3.9529658281529
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-07-22 06:00:00","2020-08-07 21:00:00",1.03704788174098,0.876070905902164
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-08-07 22:00:00","2020-08-28 17:00:00",1.02899937601512,0.391791991050166
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-08-28 18:00:00","2020-09-18 13:00:00",0.956576919138849,0.391991413606238
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-09-18 14:00:00","2020-10-05 05:00:00",0.993602999520886,-2.58901504420467
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-10-05 06:00:00","2020-11-07 13:00:00",0.984232228467935,-3.98758673260719
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-11-07 14:00:00","2020-11-20 01:00:00",0.775254634128413,-1.75553629903589
"AQY BB-788","2020-03-05","2020-03-05 11:30:00","San Pablo - Rumrill",-122.346511,37.94755,"2020-11-20 02:00:00","2199-12-31 23:59:59",0.778547497174964,-4.24562085417073
"AQY BB-789","2020-08-12","2020-08-12 08:30:00","San Leandro",-122.33137,37.924758,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-790","2020-08-12","2020-08-12 10:00:00","San Leandro",-122.358723,37.927592,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2019-01-01 00:00:00","2020-10-17 17:00:00",1,0
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-10-17 18:00:00","2020-10-21 21:00:00",0.826892804245919,4.53300183483025
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-10-21 22:00:00","2020-10-26 01:00:00",0.74973372004103,8.19793023709444
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-10-26 02:00:00","2020-10-30 05:00:00",0.736312688697054,11.6834419206201
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-10-30 06:00:00","2020-11-03 09:00:00",0.758201523982683,14.5081492425348
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-03 10:00:00","2020-11-07 13:00:00",0.827560123095373,16.696543442712
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-07 14:00:00","2020-11-11 17:00:00",0.998725847773294,18.0144356273044
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-11 18:00:00","2020-11-15 21:00:00",1.22571334194547,19.8385605740273
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-15 22:00:00","2020-11-20 01:00:00",3.97774734680912,15.0499131319854
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-20 02:00:00","2020-11-24 05:00:00",3.81536511782409,12.3360597493518
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-24 06:00:00","2020-11-28 09:00:00",2.48455558540986,12.4313672645168
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-11-28 10:00:00","2020-12-02 13:00:00",1.3274034286853,11.8938715609921
"AQY BB-791","2020-08-12","2020-08-12 13:00:00","San Pablo - Rumrill",-122.349434,37.958849,"2020-12-02 14:00:00","2199-12-31 23:59:59",1.01678781813418,9.41801539006791
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2019-01-01 00:00:00","2020-08-16 05:00:00",1,0
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-08-16 06:00:00","2020-08-28 17:00:00",2.20699999723873,-11.4215182247113
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-08-28 18:00:00","2020-09-01 21:00:00",1.91215332405069,-5.34617237323286
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-09-01 22:00:00","2020-09-10 05:00:00",1.76654172689659,-6.01473390036148
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-09-10 06:00:00","2020-09-22 17:00:00",1.70380050147713,-8.16192237298326
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-09-22 18:00:00","2020-10-05 05:00:00",1.79076738383526,-22.6202791407211
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-10-05 06:00:00","2020-10-26 01:00:00",1.72633982560273,-25.2057342551692
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-10-26 02:00:00","2020-11-07 13:00:00",1.46497827559412,-22.0420335907935
"AQY BB-792","2020-08-14","2020-08-14 11:00:00","Concord",-122.335447,37.994871,"2020-11-07 14:00:00","2199-12-31 23:59:59",1.19191321480791,-16.4085648249804
"AQY BB-793","2020-03-13","2020-03-13 15:00:00","San Leandro",-122.315955,37.915453,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-794","2020-03-19","2020-03-19 10:00:00","Vallejo",-122.332639,37.946713,"2019-01-01 00:00:00","2020-08-07 21:00:00",1,0
"AQY BB-794","2020-03-19","2020-03-19 10:00:00","Vallejo",-122.332639,37.946713,"2020-08-07 22:00:00","2020-08-16 05:00:00",1.58560535697539,-28.5955097504476
"AQY BB-794","2020-03-19","2020-03-19 10:00:00","Vallejo",-122.332639,37.946713,"2020-08-16 06:00:00","2020-10-26 01:00:00",1.61026914512793,-26.3444991067208
"AQY BB-794","2020-03-19","2020-03-19 10:00:00","Vallejo",-122.332639,37.946713,"2020-10-26 02:00:00","2020-10-30 05:00:00",1.35860357929825,-16.4459907036872
"AQY BB-794","2020-03-19","2020-03-19 10:00:00","Vallejo",-122.332639,37.946713,"2020-10-30 06:00:00","2020-11-28 09:00:00",1.37344452998395,-19.3837122356166
"AQY BB-794","2020-03-19","2020-03-19 10:00:00","Vallejo",-122.332639,37.946713,"2020-11-28 10:00:00","2199-12-31 23:59:59",1.29166557469749,-19.7787389230791
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2019-01-01 00:00:00","2020-08-07 21:00:00",1,0
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-08-07 22:00:00","2020-08-12 01:00:00",2.02123330870413,-31.3069157411527
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-08-12 02:00:00","2020-08-16 05:00:00",2.40724982371178,-47.5860201704247
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-08-16 06:00:00","2020-08-28 17:00:00",1.45139744840519,-15.8056138675205
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-08-28 18:00:00","2020-09-22 17:00:00",1.37851677578724,-11.033045311647
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-09-22 18:00:00","2020-10-21 21:00:00",1.29852039526659,-16.0335124866335
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-10-21 22:00:00","2020-10-26 01:00:00",1.29654024063997,-17.052524224239
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-10-26 02:00:00","2020-10-30 05:00:00",1.21684856855143,-16.1221049587817
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-10-30 06:00:00","2020-11-07 13:00:00",1.15173009218142,-16.4446556529116
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-11-07 14:00:00","2020-11-28 09:00:00",1.09230859556024,-18.4875033056696
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-11-28 10:00:00","2020-12-02 13:00:00",1.04873106706348,-19.456891697223
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-12-02 14:00:00","2020-12-06 17:00:00",0.993212965346277,-17.5789091963858
"AQY BB-795","2020-03-06","2020-03-06 16:00:00","San Ramon",-122.284784,37.975904,"2020-12-06 18:00:00","2199-12-31 23:59:59",1.01455426383773,-19.7757862940192
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2019-01-01 00:00:00","2020-08-07 21:00:00",1,0
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-08-07 22:00:00","2020-08-16 05:00:00",3.2066868412157,-38.4953716265942
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-08-16 06:00:00","2020-09-14 09:00:00",2.50655218225244,-27.051177356155
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-09-14 10:00:00","2020-10-26 01:00:00",2.11608134679435,-13.6896217406428
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-10-26 02:00:00","2020-10-30 05:00:00",2.14708207075979,-13.7626122270871
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-10-30 06:00:00","2020-11-07 13:00:00",1.92005856056955,-12.2439970860487
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-11-07 14:00:00","2020-11-28 09:00:00",1.75439313268857,-13.8250912029825
"AQY BB-796","2020-07-24","2020-07-24 14:30:00","San Ramon",-122.305837,37.979566,"2020-11-28 10:00:00","2199-12-31 23:59:59",1.78337691371803,-16.7545154174212
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2019-01-01 00:00:00","2020-08-16 05:00:00",1,0
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-08-16 06:00:00","2020-08-28 17:00:00",1.63834044026054,-6.98867465720875
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-08-28 18:00:00","2020-09-01 21:00:00",1.67296591547105,-8.22005523800492
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-09-01 22:00:00","2020-09-06 01:00:00",1.60631222684743,-9.78744587946826
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-09-06 02:00:00","2020-09-10 05:00:00",1.49494755147578,-8.37607693093459
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-09-10 06:00:00","2020-09-14 09:00:00",1.49821462479971,-10.8747055815255
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-09-14 10:00:00","2020-09-22 17:00:00",1.59333945673926,-17.2136014098042
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-09-22 18:00:00","2020-10-09 09:00:00",1.71937016707022,-28.0745856515375
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-10-09 10:00:00","2020-10-30 05:00:00",1.88140464267282,-31.8480694520823
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-10-30 06:00:00","2020-11-07 13:00:00",1.75778280085802,-23.6916927977969
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-11-07 14:00:00","2020-11-28 09:00:00",1.68323941772388,-25.7813969192916
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-11-28 10:00:00","2020-12-02 13:00:00",1.87478356574496,-35.605403078894
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-12-02 14:00:00","2020-12-06 17:00:00",1.88368509088635,-35.712362048156
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-12-06 18:00:00","2020-12-23 09:00:00",1.89088832189304,-37.4008945997233
"AQY BB-797","2020-08-14","2020-08-14 13:00:00","Concord",-122.287926,37.968896,"2020-12-23 10:00:00","2199-12-31 23:59:59",1.87260961494221,-39.832353177795
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2019-01-01 00:00:00","2020-03-14 15:00:00",1,0
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-03-14 16:00:00","2020-03-18 19:00:00",0.766849524380707,11.8156698583467
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-03-18 20:00:00","2020-04-16 23:00:00",0.915305335211096,6.06734673255915
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-04-17 00:00:00","2020-05-29 01:00:00",0.863521884178923,5.18145346952752
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-05-29 02:00:00","2020-06-23 01:00:00",0.974264836659181,0.297678487401914
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-06-23 02:00:00","2020-08-03 17:00:00",0.974830230925945,-2.46113841136165
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-08-03 18:00:00","2020-08-07 21:00:00",1.24920012876109,-12.0915428715596
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-08-07 22:00:00","2020-09-01 21:00:00",1.10760985897809,-9.24527376522337
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-09-01 22:00:00","2020-09-10 05:00:00",1.29561464571338,-13.9871869102489
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-09-10 06:00:00","2020-09-18 13:00:00",1.51686436141145,-18.6150757427767
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-09-18 14:00:00","2020-10-01 01:00:00",1.67336493707579,-19.9015831471682
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-10-01 02:00:00","2020-12-15 01:00:00",1.85925286760815,-21.8596538762671
"AQY BB-798","2020-03-12","2020-03-12 13:30:00","San Pablo - Rumrill",-122.366437,37.965249,"2020-12-15 02:00:00","2199-12-31 23:59:59",1.73371588859889,-20.6640733056011
"AQY BB-799","2020-07-20","2020-07-20 14:30:00","San Leandro",-122.356242,37.920952,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-800","2020-10-06","2020-10-06 10:50:00","San Leandro",-122.364609,37.942987,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2019-01-01 00:00:00","2020-05-12 09:00:00",1,0
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-05-12 10:00:00","2020-05-16 13:00:00",0.445542560564939,32.5243808605105
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-05-16 14:00:00","2020-05-20 17:00:00",1.87115034620232,27.435264413544
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-05-20 18:00:00","2020-05-24 21:00:00",0.69241579545236,23.0865227952201
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-05-24 22:00:00","2020-05-29 01:00:00",0.628312525753647,19.7010705404214
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-05-29 02:00:00","2020-06-02 05:00:00",0.648368806768654,17.2840947197669
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-02 06:00:00","2020-06-06 09:00:00",0.640270756569134,15.9365963433037
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-06 10:00:00","2020-06-10 13:00:00",0.656064074914256,14.8383562259126
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-10 14:00:00","2020-06-14 17:00:00",0.685780995625128,13.2508262135402
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-14 18:00:00","2020-06-18 21:00:00",1.12213441172473,-1.32195069420719
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-18 22:00:00","2020-06-23 01:00:00",1.99760484335134,-28.0832161755198
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-23 02:00:00","2020-06-27 05:00:00",1.973247722128,-28.4195143603702
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-06-27 06:00:00","2020-07-01 09:00:00",1.99188506169701,-30.1785488347326
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-07-01 10:00:00","2020-07-05 13:00:00",1.90474510550355,-28.7920656384393
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-07-05 14:00:00","2020-07-13 21:00:00",1.67422624244525,-23.391849269812
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-07-13 22:00:00","2020-07-18 01:00:00",1.56009469112443,-21.8096597839427
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-07-18 02:00:00","2020-07-22 05:00:00",1.47860012231828,-20.1749523989923
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-07-22 06:00:00","2020-07-26 09:00:00",1.44395797567327,-19.8223430453935
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-07-26 10:00:00","2020-08-07 21:00:00",1.44554516328483,-20.3118688730047
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-08-07 22:00:00","2020-08-20 09:00:00",1.29363690966785,-16.8776617580207
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-08-20 10:00:00","2020-10-05 05:00:00",1.10549795778399,-11.054569443779
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-10-05 06:00:00","2020-10-26 01:00:00",1.21985251580774,-10.8896939213159
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-10-26 02:00:00","2020-11-20 01:00:00",1.07994671159553,-4.12871067011403
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-11-20 02:00:00","2020-12-10 21:00:00",1.1431333734275,-4.20979724273968
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-12-10 22:00:00","2020-12-15 01:00:00",1.35525384421522,-12.1366179085709
"AQY BB-801","2020-05-11","2020-05-11 11:00:00","San Pablo - Rumrill",-122.33952,37.971666,"2020-12-15 02:00:00","2199-12-31 23:59:59",1.46055721957618,-13.0105894370059
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2019-01-01 00:00:00","2020-08-16 05:00:00",1,0
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-08-16 06:00:00","2020-08-28 17:00:00",2.09722341364052,-5.98036166323359
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-08-28 18:00:00","2020-09-01 21:00:00",2.17466718094647,-8.58120243403185
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-09-01 22:00:00","2020-09-06 01:00:00",2.11643716861511,-11.158277536005
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-09-06 02:00:00","2020-09-10 05:00:00",1.98355901651838,-10.9734614769401
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-09-10 06:00:00","2020-09-18 13:00:00",2.01272560369215,-14.0181179006932
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-09-18 14:00:00","2020-09-22 17:00:00",2.02306044685307,-18.0049501334323
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-09-22 18:00:00","2020-10-01 01:00:00",2.21089886544406,-26.5796520634961
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-10-01 02:00:00","2020-10-13 13:00:00",2.1847676088108,-28.2691382806541
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-10-13 14:00:00","2020-10-21 21:00:00",2.41910422404793,-34.2193974638978
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-10-21 22:00:00","2020-10-26 01:00:00",2.5884597346414,-41.4358074607688
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-10-26 02:00:00","2020-10-30 05:00:00",2.58133072808468,-42.362643367543
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-10-30 06:00:00","2020-12-10 21:00:00",2.54928875365132,-43.5311263061192
"AQY BB-802","2020-08-13","2020-08-13 12:00:00","Livermore - Rincon",-122.303358,37.985959,"2020-12-10 22:00:00","2199-12-31 23:59:59",2.1574517624581,-32.8325768745756
"AQY BB-804","2020-09-17","2020-09-17 11:50:00","Vallejo",-122.337568,37.933887,"2019-01-01 00:00:00","2020-09-26 21:00:00",1,0
"AQY BB-804","2020-09-17","2020-09-17 11:50:00","Vallejo",-122.337568,37.933887,"2020-09-26 22:00:00","2020-10-05 05:00:00",1.55298084642728,-11.3885736534337
"AQY BB-804","2020-09-17","2020-09-17 11:50:00","Vallejo",-122.337568,37.933887,"2020-10-05 06:00:00","2020-10-26 01:00:00",1.6214397703093,-12.5405183883083
"AQY BB-804","2020-09-17","2020-09-17 11:50:00","Vallejo",-122.337568,37.933887,"2020-10-26 02:00:00","2020-10-30 05:00:00",1.56060643340135,-12.6818095176146
"AQY BB-804","2020-09-17","2020-09-17 11:50:00","Vallejo",-122.337568,37.933887,"2020-10-30 06:00:00","2020-12-23 09:00:00",1.64897363373206,-16.8485215691741
