"ID","proxy_site","description","address","city","start_date","end_date","lat","lon","O3.gain","O3.offset"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2019-12-08,"2019-12-16",37.923745,-122.362565,"1.71304570807268","-19.1171948411001"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2019-12-17,"2020-01-10",37.923745,-122.362565,"1.30574303077628","-10.4525288627788"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2020-01-11,"2020-03-12",37.923745,-122.362565,"1.12804021599319","-7.97025007521915"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2020-03-13,"2020-03-31",37.923745,-122.362565,"1.13738938968575","-10.8980935800178"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2020-04-01,"2020-05-17",37.923745,-122.362565,"1.11545537789703","-11.5177296136153"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2020-05-18,"2020-06-08",37.923745,-122.362565,"1.23709362685055","-15.4255262085537"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2020-06-09,"2020-07-12",37.923745,-122.362565,"1.29341907768359","-17.5453795269489"
"AQY BB-634","San Pablo - Rumrill","Business","600 Hoffman Blvd","Richmond",2020-07-13,"9999-12-31",37.923745,-122.362565,"1.35084036780093","-16.0858500063831"
"AQY BB-635","San Pablo - Rumrill","Residence","1761 14th Street ","San Pablo ",2019-12-09,"2019-12-10",37.958616,-122.356061,"1","0"
"AQY BB-635","San Pablo - Rumrill","Residence","1761 14th Street ","San Pablo ",2019-12-11,"2019-12-27",37.958616,-122.356061,"2.3832053334068","-27.7070417062089"
"AQY BB-635","San Pablo - Rumrill","Residence","1761 14th Street ","San Pablo ",2019-12-28,"2020-01-15",37.958616,-122.356061,"2.12593985429331","-24.7972245051168"
"AQY BB-635","San Pablo - Rumrill","Residence","1761 14th Street ","San Pablo ",2020-01-16,"2020-03-30",37.958616,-122.356061,"1.94485599615479","-24.8163150162725"
"AQY BB-635","San Pablo - Rumrill","Residence","1761 14th Street ","San Pablo ",2020-03-31,"2020-06-24",37.958616,-122.356061,"1.81982617108043","-24.0634483726791"
"AQY BB-635","San Pablo - Rumrill","Residence","1761 14th Street ","San Pablo ",2020-06-25,"9999-12-31",37.958616,-122.356061,"1.90630870061419","-28.2138302910496"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2019-12-05,"2019-12-05",37.927338,-122.386987,"1","0"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2019-12-06,"2020-01-31",37.927338,-122.386987,"1.32177286216484","-14.2922634954836"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-02-01,"2020-02-16",37.927338,-122.386987,"1.08465252905063","-9.65602894978379"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-02-17,"2020-02-21",37.927338,-122.386987,"1.00508964859714","-6.59868146077498"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-02-22,"2020-03-13",37.927338,-122.386987,"0.974861535319321","-4.27515714061935"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-03-14,"2020-03-22",37.927338,-122.386987,"0.961829047234568","-1.79612098335536"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-03-23,"2020-03-27",37.927338,-122.386987,"0.970063342081201","-2.0363319076449"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-03-28,"2020-04-01",37.927338,-122.386987,"1.01772435310406","-4.17337536677935"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-04-02,"2020-04-08",37.927338,-122.386987,"1.03362731897494","-3.92492085076821"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-04-09,"2020-05-09",37.927338,-122.386987,"1.0185090387056","-2.98395003884449"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-05-10,"2020-06-11",37.927338,-122.386987,"1.12285218867172","-6.1309804346303"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-06-12,"2020-07-10",37.927338,-122.386987,"1.14998477383051","-8.21542192259191"
"AQY BB-636","San Pablo - Rumrill","Residence","322 W Richmond Ave","Pt. Richmond",2020-07-11,"9999-12-31",37.927338,-122.386987,"1.00900394243403","-7.82265781318075"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2019-12-09,"2019-12-09",37.939946,-122.3381,"1","0"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2019-12-10,"2020-01-03",37.939946,-122.3381,"2.48090075377006","-34.7440812872701"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-01-04,"2020-01-16",37.939946,-122.3381,"2.08382077435144","-29.1211845154294"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-01-17,"2020-02-18",37.939946,-122.3381,"1.93611852949051","-27.6975354261084"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-02-19,"2020-03-21",37.939946,-122.3381,"1.86598227475686","-27.4322563663594"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-03-22,"2020-04-07",37.939946,-122.3381,"1.80455040942945","-26.9544760855336"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-04-08,"2020-05-07",37.939946,-122.3381,"1.68203528682175","-24.1372167567769"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-05-08,"2020-05-23",37.939946,-122.3381,"1.7226991658553","-26.8826099601375"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-05-24,"2020-06-03",37.939946,-122.3381,"1.82110643271766","-31.4532552459563"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-06-04,"2020-07-11",37.939946,-122.3381,"1.72638935148282","-29.0386352827641"
"AQY BB-637","San Pablo - Rumrill","Residence ","630 31st Street","Richmond",2020-07-12,"9999-12-31",37.939946,-122.3381,"1.84595819361124","-33.9644704716764"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond",2019-12-21,"2019-12-26",37.953197,-122.362551,"1","0"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond",2019-12-27,"2020-01-18",37.953197,-122.362551,"2.54407224880466","-36.3928334508508"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond",2020-01-19,"2020-04-24",37.953197,-122.362551,"2.02077733271167","-30.9372548154247"
"AQY BB-638","San Pablo - Rumrill","Residence","626 Alamo Ave","Richmond",2020-04-25,"9999-12-31",37.953197,-122.362551,"1.48905827045922","-20.389497018271"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2019-12-19,"2019-12-29",37.925888,-122.388734,"1","0"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2019-12-30,"2020-01-08",37.925888,-122.388734,"2.84100133744795","-34.1632384014534"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2020-01-09,"2020-01-13",37.925888,-122.388734,"2.56154361311785","-32.5420465448604"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2020-01-14,"2020-01-25",37.925888,-122.388734,"2.54984094459695","-33.3793823715796"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2020-01-26,"2020-03-06",37.925888,-122.388734,"2.70939923285044","-38.4620295757448"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2020-03-07,"2020-04-12",37.925888,-122.388734,"2.46988936619267","-35.2265746656381"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2020-04-13,"2020-05-04",37.925888,-122.388734,"2.54340137542189","-42.3657668960817"
"AQY BB-639","San Pablo - Rumrill","Residence","222 Water St","Pt. Richmond",2020-05-05,"9999-12-31",37.925888,-122.388734,"2.20832702442132","-30.5868166796291"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond",2019-12-05,"2020-03-04",37.958527,-122.362237,"1","0"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond",2020-03-05,"2020-03-09",37.958527,-122.362237,"2.33834080617807","-29.2498994774428"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond",2020-03-10,"2020-04-03",37.958527,-122.362237,"2.31993983366853","-30.0257509897547"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond",2020-04-04,"2020-05-28",37.958527,-122.362237,"2.43142264743301","-37.3640758714532"
"AQY BB-640","San Pablo - Rumrill","Residence","1732 6th St","North Richmond",2020-05-29,"9999-12-31",37.958527,-122.362237,"2.50291824550751","-41.9331124679927"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2019-12-06,"2019-12-06",37.913046,-122.340619,"1","0"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2019-12-07,"2019-12-22",37.913046,-122.340619,"1.24092301951114","-15.0314511659098"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2019-12-23,"2020-03-01",37.913046,-122.340619,"1.02078240245131","-10.8578659821112"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2020-03-02,"2020-04-02",37.913046,-122.340619,"0.825400285449436","-3.06229924416466"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2020-04-03,"2020-05-22",37.913046,-122.340619,"0.76390059830438","-0.684191490487045"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2020-05-23,"2020-06-02",37.913046,-122.340619,"0.917677657205187","-4.22172612786219"
"AQY BB-641","San Pablo - Rumrill","Residence","116 Bayside Court","Richmond",2020-06-03,"9999-12-31",37.913046,-122.340619,"0.814962420342243","-0.618998386188593"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo",2019-12-06,"2020-03-14",37.978882,-122.350804,"1","0"
"AQY BB-643","San Pablo - Rumrill","Residence","3327 11th Street","San Pablo",2020-03-15,"9999-12-31",37.978882,-122.350804,"1.12042042164266","-12.6744993515242"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2019-12-06,"2020-01-14",37.950787,-122.33812,"1","0"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-01-15,"2020-03-26",37.950787,-122.33812,"1.39949360515355","-18.0006082295679"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-03-27,"2020-04-26",37.950787,-122.33812,"1.14856353222383","-9.87162329561929"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-04-27,"2020-05-20",37.950787,-122.33812,"1.12881509190136","-9.7892725824406"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-05-21,"2020-05-26",37.950787,-122.33812,"1.11107436281854","-12.8176676003678"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-05-27,"2020-06-14",37.950787,-122.33812,"1.12766348359711","-13.9968290652994"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-06-15,"2020-07-03",37.950787,-122.33812,"1.28743907413567","-21.2826901291686"
"AQY BB-644","San Pablo - Rumrill","Residence","2927 Maricopa Ave","Richmond",2020-07-04,"9999-12-31",37.950787,-122.33812,"1.41245134215314","-24.2271321811401"
"AQY BB-645","San Pablo - Rumrill","Residence","775 Lassen st","Richmond",2019-12-09,"2019-12-14",37.943383,-122.326871,"1","0"
"AQY BB-645","San Pablo - Rumrill","Residence","775 Lassen st","Richmond",2019-12-15,"2020-01-04",37.943383,-122.326871,"2.02781818132917","-26.163555189801"
"AQY BB-645","San Pablo - Rumrill","Residence","775 Lassen st","Richmond",2020-01-05,"9999-12-31",37.943383,-122.326871,"1.87460013103476","-26.3442483541845"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond",2019-12-21,"2019-12-31",37.91678,-122.350017,"1","0"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond",2020-01-01,"2020-02-19",37.91678,-122.350017,"2.20940566890657","-21.193129139974"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond",2020-02-20,"2020-04-30",37.91678,-122.350017,"2.22996762973696","-26.5166750771307"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond",2020-05-01,"2020-06-05",37.91678,-122.350017,"2.66913458981811","-50.3519980633938"
"AQY BB-646","San Pablo - Rumrill","Residence","127 Schooner Court","Richmond",2020-06-06,"9999-12-31",37.91678,-122.350017,"2.70134394806415","-48.5539485735897"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond",2019-12-16,"2020-01-29",37.946382,-122.326398,"1","0"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond",2020-01-30,"2020-04-17",37.946382,-122.326398,"0.979821595473649","-2.97419735867521"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond",2020-04-18,"2020-05-21",37.946382,-122.326398,"0.74446178526785","6.25702856955301"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond",2020-05-22,"2020-06-18",37.946382,-122.326398,"0.898784435758868","1.22457012290872"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond",2020-06-19,"2020-06-30",37.946382,-122.326398,"0.944923582977245","-1.22375532228956"
"AQY BB-647","San Pablo - Rumrill","Residence","5222 Esmond Ave","Richmond",2020-07-01,"9999-12-31",37.946382,-122.326398,"0.855045705514629","-0.380309713980903"
"AQY BB-648","Berkeley Aquatic Park","Residence","6205 Panama Avenue","Richmond Annex",2019-12-05,"9999-12-31",37.907775,-122.307056,"1","0"
"AQY BB-649","San Pablo - Rumrill","Residence","6526 Kensington Ave","Richmond",2019-12-06,"2020-03-24",37.940881,-122.309832,"1","0"
"AQY BB-649","San Pablo - Rumrill","Residence","6526 Kensington Ave","Richmond",2020-03-25,"2020-04-13",37.940881,-122.309832,"3.40354107685887","-77.0172635508812"
"AQY BB-649","San Pablo - Rumrill","Residence","6526 Kensington Ave","Richmond",2020-04-14,"2020-05-14",37.940881,-122.309832,"3.13693045636652","-67.1421996884741"
"AQY BB-649","San Pablo - Rumrill","Residence","6526 Kensington Ave","Richmond",2020-05-15,"9999-12-31",37.940881,-122.309832,"2.51286767572857","-45.497735352822"
"AQY BB-651","San Pablo - Rumrill","Residence ","444 30th St","Richmond",2019-12-09,"2020-01-21",37.936658,-122.339732,"1","0"
"AQY BB-651","San Pablo - Rumrill","Residence ","444 30th St","Richmond",2020-01-22,"2020-01-28",37.936658,-122.339732,"2.26144285260702","-43.4422419353259"
"AQY BB-651","San Pablo - Rumrill","Residence ","444 30th St","Richmond",2020-01-29,"2020-04-23",37.936658,-122.339732,"2.37723273786968","-43.9854854573221"
"AQY BB-651","San Pablo - Rumrill","Residence ","444 30th St","Richmond",2020-04-24,"9999-12-31",37.936658,-122.339732,"1.79516384710548","-26.1934633346836"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2019-12-16,"2019-12-21",37.938642,-122.349205,"1","0"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2019-12-22,"2020-01-20",37.938642,-122.349205,"2.40887676669634","-21.3610897967629"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2020-01-21,"2020-03-17",37.938642,-122.349205,"2.25979120626213","-24.5982718995255"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2020-03-18,"2020-04-04",37.938642,-122.349205,"2.30680209489022","-28.3314503118593"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2020-04-05,"2020-04-21",37.938642,-122.349205,"2.38746794259676","-34.6812766712256"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2020-04-22,"2020-05-16",37.938642,-122.349205,"2.57979440126897","-41.3991772383675"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2020-05-17,"2020-06-28",37.938642,-122.349205,"3.11234111896207","-54.2486075810324"
"AQY BB-652","San Pablo - Rumrill","Residence","2111 Barrett Ave","Richmond",2020-06-29,"9999-12-31",37.938642,-122.349205,"3.12936897833506","-52.6703233871619"
"AQY BB-788","San Pablo - Rumrill","Residence","2334 Andrade Ave","Richmond",2020-03-05,"9999-12-31",37.94755,-122.346511,"1","0"
"AQY BB-793","Berkeley Aquatic Park","Residence","5626 Bayview Avenue","Richmond",2020-03-13,"2020-05-01",37.915453,-122.315955,"1","0"
"AQY BB-793","Berkeley Aquatic Park","Residence","5626 Bayview Avenue","Richmond",2020-05-02,"9999-12-31",37.915453,-122.315955,"0.877692375593302","3.520748585607"
"AQY BB-794","San Pablo - Rumrill","Residence","968 36th St","Richmond",2020-03-19,"2020-04-10",37.946713,-122.332639,"1","0"
"AQY BB-794","San Pablo - Rumrill","Residence","968 36th St","Richmond",2020-04-11,"2020-05-31",37.946713,-122.332639,"0.835569467280311","2.50782476379166"
"AQY BB-794","San Pablo - Rumrill","Residence","968 36th St","Richmond",2020-06-01,"9999-12-31",37.946713,-122.332639,"0.929724018577249","-3.6280692479517"
"AQY BB-795","San Pablo - Rumrill","Residence","4613 Wildwood Court","Richmond",2020-03-06,"9999-12-31",37.975904,-122.284784,"1","0"
"AQY BB-798","San Pablo - Rumrill","Urban Farm","323 Brookside Dr","Richmond",2020-03-12,"2020-06-10",37.965249,-122.366437,"1","0"
"AQY BB-798","San Pablo - Rumrill","Urban Farm","323 Brookside Dr","Richmond",2020-06-11,"9999-12-31",37.965249,-122.366437,"0.970581572030741","-1.79297311135779"
"AQY BB-801","San Pablo - Rumrill","Community college","2600 Mission Bell Dr.","San Pablo",2020-05-11,"2020-05-11",37.971666,-122.33952,"1","0"
"AQY BB-801","San Pablo - Rumrill","Community college","2600 Mission Bell Dr.","San Pablo",2020-05-12,"2020-06-15",37.971666,-122.33952,"1.79886134486689","25.5628386076269"
"AQY BB-801","San Pablo - Rumrill","Community college","2600 Mission Bell Dr.","San Pablo",2020-06-16,"2020-07-05",37.971666,-122.33952,"2.02684747365008","-29.3799561606871"
"AQY BB-801","San Pablo - Rumrill","Community college","2600 Mission Bell Dr.","San Pablo",2020-07-06,"9999-12-31",37.971666,-122.33952,"1.60024928180996","-22.7112522846044"
"AQY BB-803","San Pablo - Rumrill","Residence","988 St. Andrews Dr.","El Sobrante",2020-03-19,"9999-12-31",37.985959,-122.303358,"1","0"
"AQY BB-805","San Pablo - Rumrill","Brickyard Landing, HOA","Brickyard Landing","Richmond",2020-03-05,"2020-03-23",37.912533,-122.379561,"1","0"
"AQY BB-805","San Pablo - Rumrill","Brickyard Landing, HOA","Brickyard Landing","Richmond",2020-03-24,"9999-12-31",37.912533,-122.379561,"1.12787032959768","-3.55704318177517"
"AQY BB-806","San Pablo - Rumrill","Fire Station","1065 7th St","Richmond",2020-05-12,"9999-12-31",37.948007,-122.364858,"1","0"
"AQY BB-808","San Pablo - Rumrill","Community college","2600 Mission Bell Dr.","San Pablo",2020-05-11,"9999-12-31",37.969085,-122.335865,"1","0"
"AQY BB-809","San Pablo - Rumrill","Residence","5013 Barrett Ave","Richmond",2020-03-03,"2020-04-05",37.935882,-122.323812,"1","0"
"AQY BB-809","San Pablo - Rumrill","Residence","5013 Barrett Ave","Richmond",2020-04-06,"2020-06-07",37.935882,-122.323812,"1.24116022472207","-8.2206201170064"
"AQY BB-809","San Pablo - Rumrill","Residence","5013 Barrett Ave","Richmond",2020-06-08,"9999-12-31",37.935882,-122.323812,"1.19780142375949","-3.47469136546915"
